author_username,created_at,impression_count,like_count,reply_count,retweet_count,text
ptr_dvd,1728753846,2133,67,5,10,"לא מלמדים בבתי הספר נקודה חשובה.
חיוני להבין שבמאה ה-19 היה קונצנזוס רחב מאוד בקרב יהודי אירופה שהיהדות אינה לאום והיהודים אינם עם.
גם היהודים שעוד שימרו את יהדותם תפסו את עצמם כעדה דתית בתוך הלאום המקומי.
בעיניהם כשם שיש גרמנים קתולים וגרמנים פרוטסטנטים יש גם גרמנים יהודים, וכן על זו הדרך בכל מדינה ומדינה.
כולם, כמעט, כפרו ביסוד הלאומי של היהדות.
ואני לא מדבר רק על ה""מתקנים"", מה שכיום נהוג לכנות ""רפורמים"", שהם, כידוע, כפרו ביסוד הלאומי של היהדות ואף מחקו מהסידורים את התקוות לשיבת ציון.
אני מדבר על משהו רחב בהרבה שכלל את הרוב הגורף של היהודים.
שומרי התורה שרצו להשתלב בחיים, בכלכלה ובתרבות ביקשו גם לקדם את מהלך חקיקת שוויון הזכויות ליהודים ברחבי אירופה.
התנאי לשוויון תמיד היה שהיהודים יתמזגו בלאום המקומי.
רק כעדה דתית ניתן היה, בתפיסה של אותה עת, להעניק שוויון אזרחי, ולא היה מקום להשוואת זכויות לבני לאום זר.
לכן התמריץ לאימוץ התרבותי של התפיסה הזו היה חזק מאוד. ואפילו מי שלא הסכים עם זה, שמר זאת בשקט שלא לסכן את עמו.
ניתן לומר שכמו שהייתה המרת דת בכפייה בימי הביניים הייתה המרת לאום בכפייה בעת החדשה.
האדוקים, מאידך, סלדו מעליית הלאומיות האירופית וראו בה משהו זר. בהמשך הם גם, כידוע, נטו לסלוד מהציונות שכן היא גאולה עצמית בידי מי שנתפס, לפחות בתחילה כאיש בוהמי מתבולל, כופר והוזה.
אפילו גדול ההיסטוריונים היהודים בשעתו, גרץ, שהיה מהבודדים בדורו שדיבר על היסוד הלאומי ביהדות נאלץ להצהיר כי הוא כופר בכך כדי לשכך את חמת האנטישמים הלאומנים.
לדוגמה כך כתב מוריס לצארוס, מלומד יהודי בעל שם באותה עת: ""גרמנים אנו, אך ורק גרמנים, אם לדבר על מושג הלאומית. רק עם אומה אחת אנו נמנים - הגרמנית"".
וכך כתב ליאופולד לף ההונגרי: ""היהודים הצרפתים זרים ליהודים הגרמנים והללו זרים ליהודים האיטלקים או האנגלים, כמו שזרים אלה לאלה גם נוצריי המדינות הללו"".
המעטים שזכו למעין נבואה וראו בבהירות את עתיד הלאומיות היהודית וקראו לגאולת ציון כמשה הס מחבר ""רומי וירושלים"", פינסקר מחבר ה""אוטואמנציפציה"", והרבנים קלישר ואלקלעי זכו ללעג ובוז ברחבי אירופה.
""במושגו של המחבר (הס) על הלאומיות הישראלית אין אנו רואים אלא הזיה ריקה. מתערובת יסודות גרמניים וגאליים אי אפשר לברוא אומה ישראלית"" כתב לף.
כלומר היהודים התנוונו עד כדי כך שעצם הרעיון הלאומי נתפס כמשהו ששייך בכלל ל""גויים"".
מדי כמה שנים עלו בפרלמנטים האירופים ""שמרנים"" שונים ונשאו נאומים על המירמה היהודית.
היהודים, כביכול, גנבו את שוויון הזכויות בעוד שהם למעשה אומה זרה עם עם יסוד לאומי מובהק ונאמנות בין חבריה.
היהודים בתגובה, שוב ושוב, הגיבו בזעזוע ובסלידה - אין לנו חלק בלאום ישראל.
שמעון דובנוב מעיר בצדק בכתביו כי האנטישמים הלאומנים הללו צדקו טכנית בכל מה שקשור לזה שיש ביהדות יסוד לאומי, אלא שהוא מעיר שאותם יהודים באמת ובתמים ביקשו לוותר עליו ולהיטמע והאנטישמים סירבו לכך מתוקף שנאתם.
היו אלה מעטים, בקרב המשכילים החדשים ובקרב האורתודוקסיה, אשר החיו את העצמות היבשות של האומה הישראלית.
ומרגע שהחלה ההתעוררות נהרו, באופן הדרגתי, עוד ועוד עד שהפכו להמונים.
ורבים מעולם לא הצטרפו להתעוררות מדעת אלא נסחפו בסחף האילוצים ההיסטוריים.
אבל כל זה התאפשר רק משום שהיו עצמות יבשות להחיות.
משהו כן נשאר שם.
מן אותן עצמות ומה אותן?
פשוט מאוד, כל מי שהיה בתפילת נעילה או בליל סדר בחייו יודע את התשובה.
העצמות היבשות, בתמצית, הן המילים:
""לשנה הבאה בירושלים"".
היהדות האדוקה, לעתים כמעט מבלי משים, נשאה עמה, את פחית השימורים שלכדה את הזהות היהודית, את הלאום שחי בלוח השנה, בשפה וברוח גם ללא אדמה, את הממלכה היהודית שנפלה ואת החזון על שיבת ציון ותקומת ישראל.
בלי המסורת היהודית, שאין הפרדה בין יסודותיה הדתיים ללאומיים, כלל לא היו עצמות יבשות להחיות.
וזה נכון גם אם חלק מנושאי העצמות לא ידעו, לעתים, מה הם נושאים.
לכן אסור לשמוט את הארון שאנו נושאים, אנחנו לא יודעים עד תום מה גנוז בו.
לעולם לא נדע עד תום.
---
נס ההיסטוריה, נס העמים.
ה' הוא האלוהים.
לשנה הבאה בירושלים."
ptr_dvd,1728765728,728,57,3,0,"@OdeliaMinnes זה בדיוק מה שנפסק גם בבית המשפט העליון שלנו בשלל מקרים. תוצאה לא שוויונית מצביעה לא אחת, בעיני בית המשפט, שיש פגיעה בשוויון בעצם עיצוב הכללים."
ptr_dvd,1728765932,139,8,1,0,"@OdeliaMinnes כל יום שעובר והמחוקק לא משנה, לדוגמה, את חוק איסור הפליה במוצרים, אחרי הפרשנות המרחיבה שניתנה לו בביהמ""ש, הרי שזה שיתוף פעולה מדינתי באבסורד דומה."
ptr_dvd,1728762640,7404,654,19,31,"@TomerPersico תגיד תומר, לתייג בכל ציוץ שלך את הנהלת רייכמן ולשאול מדוע הם משלמים לאדם שכותב טורים בעד סרבנות בשעת מלחמה, לדוגמה?
אני מניח שאתה חושב שזה יהיה דבר לא הגון.
אם כך מה ששנוא עליך לא תעשה לחברך.
זה ערך גם ביהדות ה""ליברלית"" אודותיה אתה אוהב לדבר, כמדומני."
ptr_dvd,1728765095,740,38,3,1,"קשה לי להאמין שיש אנשים עם הבנת הנקרא כל כך ירודה שהם חושבים שמדובר בלעג לנרצחת.
היא לעגה לגישה המוטרפת של אנשי התנועה שהולכים לקבל פרס מהיועצת של התובע בהאג שמפיצה עלילות דם אנטישמיות נגד ישראל ומקדמת צווי מעצר, והכל בשם ""השלום"".
הם מתעלמים ממה גרם להירצחה של מקימת התנועה ועל זה בדיוק היא צייצה."
ptr_dvd,1728765485,1078,52,3,0,"@yaelavnery תגידי יעל, איך פועלים כמחאה מול נשמות שחורות? תסבירי רגע"
ptr_dvd,1728835219,23664,868,37,88,תזכרו את זה בפעם הבאה שצאצא רעיוני של אולמרט מבטיח לכם כוח בינלאומי בלב ירושלים
ptr_dvd,1728918603,23079,735,88,85,"מחר אייצג את ממשלת ישראל ורה""מ בדיון בבג""ץ נציב שירות המדינה.
הדיון ישודר בשעה 10:00 בין היתר ביוטיוב של דוברות הרשות השופטת.
נתראה.
---
מעט רקע:
תמה כהונת הנציב הנוכחי פרופ' הרשקוביץ ובמסגרת החלטת ממשלה ישנה נקבע כי יועמ""שית משרד רה""מ תניח, תוך התייעצות עם היועמ""ש, מתווה מוצע לאופן מינוי הנציב הבא (כלומר איזו ועדה תייעץ בתהליך המינוי ומה יהיו סמכויותיה) והממשלה תידרש לקיים דיון במתווה.
יועמ""שית משרד רה""מ, המשנה ד""ר לימון והיועמ""שית הניחו על שולחן הממשלה חוות דעת לפיהן הממשלה מחוייבת להקים ועדת איתור (קרי - היא כלל לא תשלוט במועמדים עצמם) ונקבע כי הרכב ועדת האיתור יהיה כדלהלן:
א. שופט בית המשפט העליון שימנה נשיא ביהמ""ש העליון בהסכמת רה""מ.
ב. היועמש""ית או נציגה.
ג. נציב או מנכ""ל לשעבר שימונה בידי מנכ""ל רה""מ בהסכמת היועצת.
ד. איש אקדמיה מתחומי המשפט הציבורי שימונה בידי הדיקנים.
ה. נציב ציבור שימונה ע""י מנכ""ל רה""מ בהסכמת היועצת.
היועצת המשפטית לממשלה קבעה הרכב ""מעניין"".
אך מעבר לשליטתה הרבה וכוח הוטו על איוש הוועדה, אנשי המקצוע הרלוונטיים הם מיעוט בוועדה והיא מעוצבת על דומיננטיות של משפטנים. וזאת ללא כל הנמקה, הצדקה או בסיס בדין. ואין זה פלא - שכן הצעת היועמ""שים גובשה מבלי שהתקיימה ולו ישיבת עבודה אחת ויחידה ומבלי שאנשי המקצוע הרלוונטיים לקחו חלק בתהליך.
יובהר - מעולם לא מונה בישראל נציב שירות מדינה באמצעות ועדת איתור, מעולם.
אלא שכעת, לפתע, היועצת קבעה ""מניעה משפטית"" על מינוי שלא באמצעות ועדת איתור.
בפועל, בהתאם להחלטת הממשלה הישנה, התקיים דיון מעמיק, והממשלה החליטה לדחות את הצעת היועמ""שים, וקבעה כי הוועדה המייעצת למינויים תבחן את טוהר המידות של המועמד בטרם יובא להצבעה במליאת הממשלה. בדומה לתפקידים בכירים אחרים.
לשון החוק ברורה, החלטות הממשלה ברורות ואף פסיקת ביהמ""ש בעניין זה ברורה - הסמכות למנות נציב שירות המדינה נתונה לרשות המבצעת של ישראל - היא ממשלת ישראל.
אם לא דיי בחוק הברור ובהחלטות הממשלה - הרי שכבוד השופט עמית כבר פסק במפורש בעתירה דומה של התנועה לאיכות השלטון משנת 2011 שהחוק מסמיך את הממשלה למנות את נציב שירות המדינה ללא כל פרוצדורה מיוחדת וכי לא ניתן לטעון שמה שסביר לרמטכ""ל, למפכ""ל, לראש השב""כ לא סביר לנציב שירות המדינה. מה השתנה?
היועצת חזרה על חשיבות התפקיד ורגישותו אך מדברים אלו גזרה כי לא ייתכן שהממשלה תבצע את המינוי ללא אפוטרופוס.
אכן מדובר בתפקיד חיוני, רגיש ועם כוח רב - ובדיוק משום כך יהיה זה מסוכן לגרוע אותו ממוטת ההשפעה של המנגנונים הדמוקרטיים.
ומעבר לכל ההנמקות הללו, לא יזיק אם ניזכר, שוב, בהוראתו הברורה של החוק ""הממשלה תמנה"".
המחוקק ידע טוב מאוד מדוע קבע כפי שקבע.
שלטון החוק מחייב לכבד זאת.
נתראה מחר."
ptr_dvd,1728905978,3494,134,3,1,"אף פעם אין דבר אחד שיציל משחק כדורגל, זה תמיד קוקטייל של כמה דברים; התקפה, הגנה וגול עצמי בדקה ה-90."
ptr_dvd,1728888413,1389,53,5,0,"@YotYotam יותם בחיאת אל תתחיל לאמץ את ה""שמחתי לעזור"", זה של השמאל בטאבו. זה לא הולך ככה. יש פה כללים."
ptr_dvd,1728762467,348,6,0,0,"@Amirmann5 לא הבנתי מדוע פתחת ב""אבל"". איפה ההנגדה לדברים שלי?"
ptr_dvd,1728754390,127,3,0,0,"@Yishai_2 דיי מוזר לכתוב ""בוודאי שגויה"" על מה שכלל לא שנוי במחלוקת בקרב הכותבים על התקופה הזו."
ptr_dvd,1729184598,14096,1136,47,79,"אנחנו חוזים לנגד עינינו בתופעה היסטורית בלתי נתפסת.
מלכי האויב נקטלים בידי היהודים בזה אחר זה.
מי שקם על היהודים מלחך עפר.
תיפול עליהם אימתה ופחד.
עתידנו מבטיח הרבה יותר ממשיערו גם ענקי הרוח וההשראה חוזי חלום הציונות.
נס העמים.
נס ההיסטוריה.
עם ישראל חי.
מועדים לשמחה."
ptr_dvd,1729191026,2270,115,4,3,👇👇👇
ptr_dvd,1729367034,14173,698,16,50,"פרימטר עובד.
פרימטר תמיד עבד.
נקודה למחשבה."
ptr_dvd,1729402693,12633,824,41,73,"אני יודע שיש מאמץ ארוך שנים לשנות פה משמעות של מילים אבל בואו ננסה לחזור ליסודות.
כך נראית ""פגיעה בדמוקרטיה""."
ptr_dvd,1729406244,23386,639,42,61,"אחרי ראיון מזעזע של האריס ברשת פוקס שימו לב איך התקשורת האמריקאית ממסגרת מחדש את האירוע, יוצקת תכנים חיוביים להאריס ומגחיכה את המראיין.
פשוט מדהים.
תקשורת מגויסת פוליטית זה דבר נמוך, מגוחך ובזוי אבל אפקטיבי בצורה מבהילה.
כל ישראלי יודע זאת. https://t.co/ZaY0Ubim7F"
ptr_dvd,1729433017,28159,319,115,25,"לטעמי הדיון על גיוס החרדים הוא בעל ערך רק אם אלו הנחות היסוד שמקובלות על כל המשתתפים:
א. שום חוק כשלעצמו לא יגייס את החרדים. הנה לנגד עינינו ממש ברגע זה הם לא מתגייסים ואין שום חוק שפוטר אותם. הבעיה היא סירוב על רקע דתי וחוק ישיר לא ישנה בעניין הזה דבר. על תמריצים כלכליים אפשר לדבר ורצוי לדבר. אני בהחלט בעד. אבל זה לא חוק גיוס ישיר.
ב. השמאל יפטור את החרדים בלי למצמץ בשביל כס השלטון וגם יעגן זאת בחוקה החדשה שיכתבו לנו ברייכמן. הם אומרים זאת במפורש כשהם נופלים במקרה על מראיין מספיק הגון כדי לנסח כך את השאלה. גנץ הבטיח לחרדים דף ריק עם חתימתו למטה. לפיד העביר חוק למראית עין, ברביבאי ערכה נתונים והחוק גם נפסל בבג""ץ. זה היה כלול ב""מתווה הנשיא"" במהלך הרפורמה וגם בנט רץ שנים על טיקט של פטור מלא לחרדים ושחרור שלהם לשוק העבודה.
ג. אם כך, היות שהחרדים הם לשון המאזניים בשיטה הפרלמנטרית שלנו הם יקבלו, באופן כללי, את מה שהם רוצים. השאלה היא רק מי יהנה מזה פוליטית. לא נחמד? מבאס? לא הוגן? תשאירו את הרגשות האלה לילדים. אנחנו בקולוסיאום של הפוליטיקה הישראלית.
ד. המפלגות החרדיות ילכו עם השמאל אם בזה תלוי ""עולם התורה"" לשיטתם. בלי למצמץ בכלל. הם האישה שתעבור הלאה ברגע שאתה חוטף מחלה ומאבד את היכולת לספק פרנסה. הם לא האישה שתסעד אותך בנאמנות שנים ללא תמורה פוליטית. לא נחמד? מבאס? קולוסיאום חברים. להתבגר בבקשה.
ה. לצד העובדה שמדובר בסוגייה אמתית ומדממת (מילולית) בחברה הישראלית - עברנו את שלב קמפיין ""מלחמת ההישרדות של נתניהו"" (אף אחד כבר לא קונה את הסחורה הזו) ואנחנו כרגע עוברים לשלב העצים של קמפיין חוק הגיוס. זו הבטן הרכה של הקואליציה וזו נקודת התורפה בציבור. הקמפיין ייכנס לעוצמה מלאה עם התקדמות הלו""ז הפרלמנטרי.
ו. יש מחיר פוליטי, לאומי ומוסרי לסירוב של החרדים להשתתף בעול הלאומי לאור גודלו של הציבור הזה. מה שיכול לעבוד בהתנהלות של מדינה מול קהילה אזוטרית קטנה פשוט לא יכול לעבוד מול 12% מהאוכלוסיה הכללית עם ריבוי טבעי גבוה ביותר ועלייה בשיעור היחסי בקרב הצעירים.
ז. בשנתון האחרון היו כ-11,000 גברים חרדים בשכבת הגיל המקבילה לי""ב. נניח והיה מתוכם מיצוי גיוס לקרבי שמקביל לאוכלוסיה הכללית אז אנחנו מגיעים בערך ל-3,900 לוחמים. סדר גודל של חטיבה. ממש לא זניח. אני חושב שהיכולת למצות ללחימה באוכלוסיה הזו נמוך משמעותית מהאוכלוסיה הכללית אבל עדיין זה ממש לא זניח.
ח. חלק ניכר מהמתגייסים החרדים היום הם דה-פקטו עובדי צה""ל. מתגייסים מבוגרים, נשואים עם משפחות ומקבלים שכר מלא על עבודה משרדית. כך שזה לא תורם דבר לשאלת הלחימה. שזו השאלה הבוערת.
ט. ממשלת שמאל זה דבר מסוכן.
---
כעת אפשר לנהל דיון רציני על איך מנווטים כאן."
